epoch,avg_loss
148,0.33221112708250683
149,0.33298796077569326
150,0.33203262150287627
151,0.33249289830525713
152,0.33105859756469724
153,0.33231045643488566
154,0.3303161285320918
155,0.33042417506376903
156,0.3300320901473363
157,0.3298782706260681
158,0.33091119627157844
159,0.3297295719385147
160,0.3293083526690801
161,0.3302517328659693
162,0.32909969945748646
163,0.32987826188405356
164,0.32824534018834434
165,0.3306308446327845
166,0.3289199900627136
167,0.3303794860839844
168,0.3276572968562444
169,0.3276039332151413
170,0.32943973143895466
171,0.32964940249919894
172,0.3276052449146907
173,0.32693933804829917
174,0.32798004150390625
175,0.32820760587851205
176,0.3277010780572891
177,0.3293771036465963
178,0.3271586223443349
179,0.32774742066860196
180,0.3275154240926107
181,0.32729505936304726
182,0.3275603930155436
183,0.3285538566112518
184,0.32751929342746733
185,0.32806859572728475
186,0.32827643791834515
187,0.3273528508345286
188,0.3269383923212687
189,0.32603512982527416
190,0.3264202598730723
191,0.3254069783290227
192,0.3256786948442459
193,0.3271553027629852
194,0.32700710972150165
195,0.32640353083610535
196,0.32653035402297975
197,0.32604605436325074
198,0.3254887906710307
199,0.32511942644913994
200,0.32658498803774516
201,0.3248195872704188
202,0.3245828330516815
203,0.3243883428970973
204,0.32488664011160534
205,0.3265060776472092
206,0.325601890484492
207,0.3238042610883713
208,0.3244630052646001
209,0.3253674397865931
210,0.3259608689943949
211,0.32427956064542135
212,0.32389399826526644
213,0.3245237751801809
214,0.32507193227609
215,0.3252694527308146
216,0.32363129138946534
217,0.32502045611540475
218,0.32360001424948376
219,0.32433765093485517
220,0.32503049612045287
221,0.3226437373956044
222,0.32317244191964467
223,0.3225749683380127
224,0.3234346350034078
225,0.3226729561885198
226,0.32437564690907794
227,0.3244884157180786
228,0.3235925394296646
229,0.3237868744134903
230,0.3237689679861069
231,0.32561609506607053
232,0.3248928340276082
233,0.3222667942444483
234,0.3218438106775284
235,0.32336401919523877
236,0.32288740972677865
237,0.32406575401624044
238,0.32281320095062255
239,0.32236368358135226
240,0.32230857471625013
241,0.32188058356444044
242,0.32234257459640503
243,0.3223789608478546
244,0.3226307298739751
245,0.3217120921611786
246,0.3215134954452515
247,0.3222930032014847
248,0.32172685941060386
249,0.32095030903816224
250,0.3217037095626195
251,0.322037224372228
252,0.323305405775706
253,0.32194236358006795
254,0.32260924220085146
255,0.32147875567277273
256,0.32170614580313367
257,0.3224197228749593
258,0.3224470615386963
259,0.32343215505282086
260,0.32296230872472126
261,0.3234256239732107
262,0.323204229871432
263,0.32015310486157733
264,0.3225413723786672
265,0.32044663806756335
266,0.32185346047083535
267,0.321089551448822
268,0.32233763953049976
269,0.32063922166824343
270,0.3205152581135432
271,0.32153526226679485
272,0.3221669308344523
273,0.32219030837217966
274,0.32157860438028973
275,0.32166337490081787
276,0.32022241890430453
277,0.3204165812333425
278,0.32104073762893676
279,0.3189988944927851
280,0.3216200166940689
281,0.31904252886772155
282,0.32077078143755594
283,0.32084848086039225
284,0.32044343332449593
285,0.32040868898232777
286,0.3198404409488042
287,0.3208790471156438
288,0.3206109889348348
289,0.3193370145559311
290,0.31935190200805663
291,0.32063345114390057
292,0.31661740799744925
293,0.3187507520119349
294,0.31985520243644716
295,0.3202187544107437
296,0.3204886249701182
297,0.32007655382156375
298,0.3190978995958964
299,0.3204700005054474
300,0.32054142852624257
301,0.3182150401671727
302,0.3187313199043274
303,0.3204513700803121
304,0.3198441829284032
305,0.3193111604452133
306,0.3206627990802129
307,0.32006452898184456
308,0.3197772550582886
309,0.31973834315935773
310,0.3208646176258723
311,0.3192516666650772
312,0.3177964909871419
313,0.3199419051408768
314,0.31875609517097475
315,0.3188856772581736
316,0.3201253267129262
317,0.3192648782332738
318,0.3206569784879684
319,0.32011976281801857
320,0.3200499786933263
321,0.31924768646558127
322,0.31946411708990735
323,0.319171245098114
324,0.319277868270874
325,0.3172544825077057
326,0.32000481843948364
327,0.31782900432745614
328,0.3202231385310491
329,0.3173838973045349
330,0.3185408490896225
331,0.320356294910113
332,0.31842423141002657
333,0.3198171047369639
334,0.32038945217927295
335,0.3184289139509201
336,0.3195310900608698
337,0.31825452228387197
338,0.3199753846724828
339,0.3187341203292211
340,0.31921964744726816
341,0.31885029733181
342,0.3188447175423304
343,0.3172686187426249
344,0.3188342563311259
345,0.3179769990841548
346,0.3192348841826121
347,0.31861524045467376
348,0.31860525051752725
349,0.3184786734978358
350,0.318602712949117
351,0.31814853151639305
352,0.31809909840424855
353,0.3168472621838252
354,0.31750394384066266
355,0.3189956168333689
356,0.31593636055787405
357,0.31794330835342405
358,0.31851267417271933
359,0.3195532087484996
360,0.3180183271567027
361,0.3179395286242167
362,0.3177567360798518
363,0.3179913753271103
364,0.31818284293015797
365,0.3191777336597443
366,0.3189429553349813
367,0.317757705450058
368,0.31847893734773
369,0.318199063539505
370,0.3172830621401469
371,0.31871319313844043
372,0.31780277013778685
373,0.3174147673447927
374,0.31879369596640267
375,0.31795386513074236
376,0.31743924220403036
377,0.318359645207723
378,0.31836677531401314
379,0.3177957087755203
380,0.31737964034080507
381,0.31764061232407886
382,0.3177443087100983
383,0.31885833203792574
384,0.31722695430119835
385,0.31891750355561577
386,0.3151465481519699
387,0.31749966820081077
388,0.31687008301417036
389,0.3179956028858821
390,0.3179132544994354
391,0.317935576637586
392,0.3192923539876938
393,0.31906847298145297
394,0.31686228136221567
395,0.3173579905430476
396,0.3161518989006678
397,0.3170442980527878
398,0.3171570219596227
399,0.31779799083868665
400,0.3168012124300003
401,0.31760131657123564
402,0.3169340193271637
403,0.31739570140838624
404,0.317306661605835
405,0.3178126386801402
406,0.3174597483873367
407,0.31722914934158325
408,0.31788970112800596
409,0.31597246627012887
410,0.31743340531984965
411,0.31820380250612895
412,0.3163164210319519
413,0.3170576759179433
414,0.3175665177901586
415,0.31582755903402965
416,0.3166138462225596
417,0.3153077030181885
418,0.31734806259473164
419,0.31696998020013173
420,0.3161282922824224
421,0.3144687509536743
422,0.31594322363535565
423,0.31665682872136436
424,0.3167797229687373
425,0.31603560586770374
426,0.3169790361324946
427,0.3174922982851664
428,0.31719315926233926
429,0.3181131293376287
430,0.3150568596522013
431,0.31554715275764467
432,0.3164468801021576
433,0.3167142810424169
434,0.31691610236962636
435,0.316509362856547
436,0.31720100065072376
437,0.31685371855894723
438,0.3157183376948039
439,0.31512812077999114
440,0.315721199909846
441,0.318125195701917
442,0.3162015652656555
443,0.3161805069446564
444,0.3149343434969584
445,0.31628720661004384
446,0.3171839886903763
447,0.31361723800500235
448,0.31595311443010965
449,0.31587629675865175
450,0.31643110831578575
451,0.31620996673901874
452,0.31546718974908194
453,0.31592283964157103
454,0.31659154017766317
455,0.3167798735698064
456,0.3154416217406591
457,0.3166086159149806
458,0.3161663476626078
459,0.3163282046715418
460,0.3177901224295298
461,0.3162631120284398
462,0.3156521934270859
463,0.31548665444056195
464,0.3158086731036504
465,0.3160261883338292
466,0.3156585294008255
467,0.3156017096837362
468,0.3143516347805659
469,0.31570775449275973
470,0.3168833907445272
471,0.314929412206014
472,0.31581862767537433
473,0.31539619823296866
474,0.315086270570755
475,0.3146619419256846
476,0.31591530323028566
477,0.3150034151474635
478,0.31436532457669575
479,0.3146324876944224
480,0.3166881799697876
481,0.3152739973862966
482,0.3144337143500646
483,0.3144443368911743
484,0.31497916917006175
485,0.31477613528569537
486,0.31452569146951037
487,0.3159345628817876
488,0.3155529848734538
489,0.31580086290836334
490,0.3161042487621307
491,0.3161536298195521
492,0.3141998761892319
493,0.31507288535435996
494,0.31456962684790296
495,0.31505288898944855
496,0.3154879546165466
497,0.31483382642269137
498,0.3151258474588394
499,0.31345308780670167
500,0.31468210597832996
501,0.31435587267080944
502,0.3147754273811976
503,0.3142165325085322
504,0.3140689547856649
505,0.3152378265062968
506,0.3143536853790283
507,0.31485278566678365
508,0.3157144478956858
509,0.3150360681613286
510,0.31324951827526093
511,0.31384351213773093
512,0.31531844278176624
513,0.315141719977061
514,0.315602906147639
515,0.3161079297463099
516,0.3144175982475281
517,0.315094175140063
518,0.3148289507627487
519,0.31360738615194955
520,0.31520905474821725
521,0.31543793857097624
522,0.31565623184045155
523,0.31553805629412335
524,0.3147410891453425
525,0.31480877796808876
526,0.31483731667200726
527,0.3156200913588206
528,0.31508368571599327
529,0.31390353043874103
530,0.31543197413285573
531,0.313952357172966
532,0.3131921078761419
533,0.3134850066900253
534,0.31409470895926156
535,0.3143340140581131
536,0.3160751203695933
537,0.31379046142101286
538,0.31557412127653756
539,0.31495612263679507
540,0.3147098942597707
541,0.31375546058019005
542,0.312179590066274
543,0.31592252651850383
544,0.31437323212623597
545,0.3131951415538788
546,0.31383008619149527
547,0.3142348424593608
548,0.3140746521949768
549,0.31461877783139547
550,0.31313597798347476
551,0.3140364877382914
552,0.3121546936035156
553,0.31273352762063344
554,0.3135566983620326
555,0.3160014812151591
556,0.31474880238374076
557,0.31434590081373853
558,0.3140297611554464
559,0.314488472143809
560,0.3144347882270813
561,0.314665719072024
562,0.3156117236614227
563,0.3150258098045985
564,0.3158572177092234
565,0.3130578555663427
566,0.3141465363899867
567,0.31323025484879813
568,0.31509893397490185
569,0.3143766258160273
570,0.3131500732898712
571,0.31532111088434855
572,0.3130559225877126
573,0.3138062407573064
574,0.31589738647143045
575,0.31388284762700397
576,0.3144124948978424
577,0.31309925854206083
578,0.314474583864212
579,0.3158755817015966
580,0.3139987387259801
581,0.314713574051857
582,0.31248391469319664
583,0.31240690310796104
584,0.3151250390211741
585,0.31373258292675016
586,0.31386087854703265
587,0.31324707667032875
588,0.31271466116110486
589,0.3140391182899475
590,0.31196784853935244
591,0.3117618916432063
592,0.3123571356137594
593,0.31228820701440174
594,0.312848392923673
595,0.31350247422854105
596,0.31374092638492584
597,0.31387435853481294
598,0.3143868054946264
599,0.3133201098442078
600,0.3129242972532908
601,0.3130786196390788
602,0.3139021893342336
603,0.3133594477176666
604,0.31513820787270863
605,0.3138320509592692
606,0.31314611514409385
607,0.3130025285482407
608,0.314081209897995
609,0.31328705648581184
610,0.3133448644479116
611,0.3127580642700195
612,0.31267998278141024
613,0.313011856675148
614,0.3148095780611038
615,0.31419453183809914
616,0.31404003938039143
617,0.3126491097609202
618,0.31300326744715373
619,0.31366937537988027
620,0.3134756896893183
621,0.31266624947388966
622,0.3130821496248245
623,0.31381730596224466
624,0.3152383895715078
625,0.3133492624759674
626,0.31447925984859465
627,0.3130920209487279
628,0.3134291883309682
629,0.312990962266922
630,0.31390277842680614
631,0.3137376632293065
632,0.31329431613286335
633,0.3131458173195521
634,0.31392093539237975
635,0.3134374457597733
636,0.3127722990512848
637,0.31125760773817696
638,0.31238568246364595
639,0.3130374830961227
640,0.3136584981282552
641,0.31272798438866933
642,0.3141672259569168
643,0.31345490356286365
644,0.31184230029582977
645,0.3124543092648188
646,0.31285320858160653
647,0.31373451073964437
648,0.3142172946532567
649,0.31292620321114856
650,0.3121971478064855
651,0.3126256662607193
652,0.3122926203409831
653,0.3127272009849548
654,0.3128968020280202
655,0.3120312625169754
656,0.31230554362138113
657,0.3119521560271581
658,0.31335323929786685
659,0.3142730071147283
660,0.3130697844425837
661,0.3126858154932658
662,0.3122589588165283
663,0.3118811974922816
664,0.3128200674057007
665,0.3134327733516693
666,0.3144470469156901
667,0.3129921428362529
668,0.31399525205294293
669,0.31292643169562023
670,0.31302457869052885
671,0.3123786797126134
672,0.31424943526585897
673,0.3121075393756231
674,0.312691935300827
675,0.3129383744796117
676,0.31352571109930677
677,0.31285516838232674
678,0.31122165699799853
679,0.3131190864245097
680,0.31333265046278636
681,0.3120826601982117
682,0.31191695352395377
683,0.3127166599035263
684,0.3119837174812953
685,0.31339533865451813
686,0.3132508490482966
687,0.31230870644251507
688,0.3128491934140523
689,0.31280468543370565
690,0.31079397201538084
691,0.31191683411598203
692,0.31279225409030914
693,0.31262416740258536
694,0.3124178363879522
695,0.31322306156158447
696,0.3129444215695063
697,0.31173170447349546
698,0.3125546469291051
699,0.3130452215671539
700,0.31327202200889587
701,0.3137012994289398
702,0.3116551731030146
703,0.31345604757467904
704,0.3125595796108246
705,0.3129392021894455
706,0.3128492476542791
707,0.31229624032974246
708,0.3125803122917811
709,0.3133055418729782
710,0.31085652589797974
711,0.31242842713991803
712,0.31348989804585775
713,0.3115791799624761
714,0.3120799458026886
715,0.3130220359563827
716,0.3131863218545914
717,0.31288331230481464
718,0.3142374414205551
719,0.3116560043891271
720,0.31114366869131727
721,0.31285855968793236
722,0.31168503801027936
723,0.3125270261367162
724,0.3118979436159134
725,0.3137229686975479
726,0.3134089205662409
727,0.31351089298725127
728,0.31126775523026784
729,0.31327197670936585
730,0.3130821496248245
731,0.3131826651096344
732,0.3131532402833303
733,0.3125854432582855
734,0.30993319193522134
735,0.31255292137463886
736,0.3123362543185552
737,0.31327777365843457
738,0.31095689813296
739,0.31268549740314483
740,0.31298844118913016
741,0.31205652296543124
742,0.31385736286640165
743,0.3101255069176356
744,0.3124919350941976
745,0.31113036851088205
746,0.31293845295906064
747,0.31140431702136995
748,0.31146242360273996
749,0.3110596271355947
750,0.3107899896303813
751,0.3116867931683858
752,0.3104465772708257
753,0.31176627417405445
754,0.3117177514235179
755,0.3102788418531418
756,0.31294913272062935
757,0.31133179446061454
758,0.3117140120267868
759,0.31145217835903166
760,0.31163422922293343
761,0.3113321421543757
762,0.31108674307664236
763,0.310468700726827
764,0.31213517864545187
765,0.3107179041703542
766,0.3124268368879954
767,0.31378558119138084
768,0.3106678561369578
769,0.3124378482500712
770,0.3113895656665166
771,0.31076513866583505
772,0.3127845327059428
773,0.31184821426868437
774,0.31284750044345855
775,0.3112858682870865
776,0.3112623641888301
777,0.3117326746384303
778,0.31164782444636024
779,0.3114324802160263
780,0.31200500269730885
781,0.3102328034241994
782,0.31184658825397493
783,0.3118263081709544
784,0.31213549971580506
785,0.31196525871753694
786,0.31281713823477425
787,0.31156019409497576
788,0.31091703216234845
789,0.3125289402405421
790,0.309924024939537
791,0.3127730816602707
792,0.31221932609875996
793,0.3108647698163986
794,0.31017415861288705
795,0.3107307990392049
796,0.31147988041241964
797,0.31208182056744893
798,0.3106695650021235
799,0.3114467465877533
800,0.3118983352184296
801,0.3124990733464559
802,0.31212044656276705
803,0.31319050868352255
804,0.31181035816669467
805,0.31090103328227997
806,0.31021059056123096
807,0.3102496842543284
808,0.3115431308746338
809,0.31094944179058076
810,0.3118963752190272
811,0.3099381339550018
812,0.31069732169310255
813,0.31196987847487134
814,0.3110915092627207
815,0.3101149769624074
816,0.31100167115529376
817,0.3111557457844416
818,0.313166374762853
819,0.31115548630555473
820,0.3118843062718709
821,0.3117201856772105
822,0.3101617298523585
823,0.3119083720445633
824,0.311314112941424
825,0.31182148337364196
826,0.3114668989181519
827,0.3115996034940084
828,0.3105589300394058
829,0.31006550749142964
830,0.309611162741979
831,0.3104598687092463
832,0.3100042321284612
833,0.30995201885700224
834,0.31080810248851776
835,0.3103330671787262
836,0.3094942041238149
837,0.3104114862283071
838,0.3116453393300374
839,0.310084506670634
840,0.3112794429063797
841,0.3124851381778717
842,0.3119572552045186
843,0.3109378399451574
844,0.3107688085238139
845,0.3108479557434718
846,0.31035358091195425
847,0.3109451039632161
848,0.31158910353978475
849,0.31032197654247284
850,0.31086210985978446
851,0.31058265328407286
852,0.30972831348578134
853,0.3097537100315094
854,0.31238673369089764
855,0.3120920656124751
856,0.3119064480066299
857,0.3130484386285146
858,0.3119909773270289
859,0.309646222392718
860,0.30964748799800873
861,0.3108425803979238
862,0.30998153368632
863,0.31115950107574464
864,0.31184619386990864
865,0.31065396944681806
866,0.31167967279752096
867,0.31026230295499163
868,0.3112068569660187
869,0.3115556065241496
870,0.3112161531051
871,0.3098832788070043
872,0.3114690677324931
873,0.31074734369913737
874,0.3106061981121699
875,0.30966498573621115
876,0.30997529566287996
877,0.3116658278306325
878,0.30997705439726514
879,0.3098506208260854
880,0.31011491854985557
881,0.30949263016382855
882,0.3115918590625127
883,0.3108171699444453
884,0.31015742441018423
885,0.31105384667714436
886,0.31079682648181917
887,0.31021657745043435
888,0.31154344578584037
889,0.3099585904677709
890,0.309816552400589
891,0.31123236497243245
892,0.3104799699783325
893,0.31116853217283885
894,0.3103402330478032
895,0.3104381928841273
896,0.31109849611918133
897,0.31133867383003233
898,0.31076924363772074
899,0.30976626614729563
900,0.31030061284701027
901,0.30986026883125306
902,0.3108951443433762
903,0.31001462837060295
904,0.3118760691086451
905,0.3091418538490931
906,0.30901857018470763
907,0.30971409142017364
908,0.31161742866039277
909,0.30985291341940563
910,0.3084070062637329
911,0.31047209759553274
912,0.3111711857716242
913,0.3096938933928808
914,0.30963390390078227
915,0.31036715110143026
916,0.31003463645776114
917,0.31270600299040474
918,0.3104340370496114
919,0.31047987381617226
920,0.30950834850470227
921,0.31100201745827993
922,0.3111126450697581
923,0.30930433253447215
924,0.3109634498755137
925,0.31089631776014964
926,0.31010503629843394
927,0.31079894085725146
928,0.31018159170945486
929,0.3105674105882645
930,0.3098599110047022
931,0.31113362828890484
932,0.3096050705512365
933,0.3101379172007243
934,0.3098434654871623
935,0.3102602702379227
936,0.3103485532601674
937,0.3102859703699748
938,0.30832080125808714
939,0.31016731560230254
940,0.30865680595239003
941,0.31064019123713177
942,0.3096460845073064
943,0.31101035396258037
944,0.31006724973519645
945,0.3093579630057017
946,0.3116658800840378
947,0.3100805421670278
948,0.3085559552907944
949,0.30945043166478475
950,0.30966194371382394
951,0.30920334458351134
952,0.31158980588118235
953,0.3109682422876358
954,0.30979635775089265
955,0.3108496467272441
956,0.3101610420147578
957,0.30851985931396486
958,0.30966628531614937
959,0.31072934766610466
960,0.3098777977625529
961,0.30934514224529264
962,0.3081836318969727
963,0.31092499792575834
964,0.3094887840747833
965,0.309947357972463
966,0.30962448120117186
967,0.30887820144494377
968,0.31177203913529716
969,0.3115769831339518
970,0.3094986609617869
971,0.30924884517987566
972,0.31084363679091137
973,0.310385861992836
974,0.3099243575334549
975,0.3117062524954478
976,0.3097675849994024
977,0.3089037088553111
978,0.3116894352436066
979,0.3096752589941025
980,0.30945371647675834
981,0.3092240299781164
982,0.30978208820025127
983,0.30967039803663887
984,0.31092098116874695
985,0.30948735038439434
986,0.31004908998807273
987,0.3117120830217997
988,0.30859481553236645
989,0.3106123715639114
990,0.31123932600021365
991,0.3097370151678721
992,0.31038050214449564
993,0.30956718464692434
994,0.3109882686535517
995,0.30928451399008433
996,0.3096993939081828
997,0.3095028845469157
998,0.31222351054350533
999,0.31025759478410087
1000,0.3103993050257365
1001,0.3113493166367213
1002,0.310291234254837
1003,0.30975921352704366
1004,0.30852805813153583
1005,0.31147772034009297
1006,0.31104587932427724
1007,0.31043684581915537
1008,0.30939898629983265
1009,0.3103190098206202
1010,0.30943901201089224
1011,0.3089451338847478
1012,0.31061185836791994
1013,0.30841028531392417
1014,0.31052328685919445
1015,0.3101847634712855
1016,0.30916875422000883
1017,0.309154594540596
1018,0.3094856174786886
1019,0.3095639204978943
1020,0.3097320814927419
1021,0.3090796717007955
1022,0.3100380043188731
1023,0.3103191339969635
1024,0.310156267285347
1025,0.3099556706349055
1026,0.31092206100622816
1027,0.30866012851397195
1028,0.3096691576639811
1029,0.31001459042231244
1030,0.3107923303047816
1031,0.3099102139472961
1032,0.31104332784811656
1033,0.3100280123949051
1034,0.3075365324815114
1035,0.30973907629648845
1036,0.31117634832859037
1037,0.310048318306605
1038,0.3077401570479075
1039,0.3092320171991984
1040,0.30870956540107725
1041,0.3094874739646912
1042,0.30990554849306745
1043,0.3093073376019796
1044,0.3094396762053172
1045,0.3096151383717855
1046,0.30992353638013204
1047,0.3092755929629008
1048,0.30909394164880116
1049,0.3081443776686986
1050,0.30972231884797413
1051,0.3096823483705521
1052,0.3105186806122462
1053,0.3083467410008113
1054,0.30955885390440624
1055,0.3095929008722305
1056,0.30878223617871603
1057,0.3104142431418101
1058,0.30873308857282
1059,0.3084661583105723
1060,0.31036976357301077
1061,0.31096499462922417
1062,0.30994097888469696
1063,0.30903194030125936
1064,0.30837985932826995
1065,0.3086096352338791
1066,0.30948038121064503
1067,0.30887210488319394
1068,0.3082049185037613
1069,0.3096996901432673
1070,0.3096175879240036
1071,0.30886724253495534
1072,0.30866736193497973
1073,0.3102336327234904
1074,0.30879325290520987
1075,0.3090570813417435
1076,0.3097379227479299
1077,0.3107365443309148
1078,0.30949258347352343
1079,0.30824964344501493
1080,0.3096209041277568
1081,0.307830050388972
1082,0.3083817998568217
1083,0.30759734312693277
1084,0.309810089468956
1085,0.307499450246493
1086,0.30929757257302604
1087,0.3086071892579397
1088,0.3097404126326243
1089,0.3083042114973068
1090,0.309140526453654
1091,0.30966448883215586
1092,0.3093558043241501
1093,0.31080031553904214
1094,0.3078412801027298
1095,0.3097413315375646
1096,0.3105769310394923
1097,0.3099852834145228
1098,0.3085334026813507
1099,0.30874282121658325
1100,0.3099630238612493
1101,0.3082486375172933
1102,0.3093257071574529
1103,0.30836801826953886
1104,0.3086956729491552
1105,0.30947100520133974
1106,0.30983121434847516
1107,0.3094181432326635
1108,0.31040500561396284
1109,0.30973000744978585
1110,0.30896329959233604
1111,0.30939255038897195
1112,0.30876085738341014
1113,0.30909133235613506
1114,0.31034040530522666
1115,0.3079054828484853
1116,0.30738081097602843
1117,0.30740572174390157
1118,0.30939374466737113
1119,0.310554744998614
1120,0.3093950907389323
1121,0.30892496526241303
1122,0.3101206398010254
1123,0.310314906835556
1124,0.3085981909434001
1125,0.30787110249201455
1126,0.308380566239357
1127,0.3068686878681183
1128,0.3096580304702123
1129,0.30984766980012257
1130,0.30877190391222636
1131,0.30854987879594165
1132,0.31150484800338746
1133,0.30973772168159486
1134,0.3103472731510798
1135,0.3075901830196381
1136,0.3094428078333537
1137,0.3100585969289144
1138,0.310582847793897
1139,0.30918306012948354
1140,0.3087824354569117
1141,0.3111734664440155
1142,0.3089280702670415
1143,0.3103838507334391
1144,0.3080144282182058
1145,0.30912425776322683
1146,0.30981496612230935
1147,0.3085190798838933
1148,0.3093164579073588
1149,0.3089530082543691
1150,0.30920033474763237
1151,0.30894214590390523
1152,0.30918731113274894
1153,0.30792499125003814
1154,0.3098837610085805
1155,0.30764764388402305
1156,0.30826248188813526
1157,0.3096507716178894
1158,0.31025924344857536
1159,0.3080909768740336
1160,0.3098659336566925
1161,0.30917381326357524
1162,0.3093129352728526
1163,0.3088951943318049
1164,0.3086613967021306
1165,0.3082572631041209
1166,0.3081196284294128
1167,0.30785995205243427
1168,0.3097102995713552
1169,0.3103263399998347
1170,0.3096595831712087
1171,0.3078970201810201
1172,0.3084387081861496
1173,0.3111610076824824
1174,0.3072590055068334
1175,0.3085904186964035
1176,0.3087940057118734
1177,0.3087103724479675
1178,0.30928483545780183
1179,0.3074528739849726
1180,0.3092712551355362
1181,0.30916115125020344
1182,0.3090732264518738
1183,0.30943249106407167
1184,0.30631944417953494
1185,0.3081293614705404
1186,0.3088948959112167
1187,0.3070493592818578
1188,0.30847276031970977
1189,0.31040079752604166
1190,0.3080044088761012
1191,0.3083638846874237
1192,0.3104051850239436
1193,0.3084991627931595
1194,0.3081684132417043
1195,0.310284678141276
1196,0.308551752169927
1197,0.3099520953496297
1198,0.308045593102773
1199,0.3088822036981583
1200,0.3082775988181432
1201,0.30823854009310403
1202,0.30888670702775317
1203,0.31004390041033425
1204,0.3070435247818629
1205,0.3090732558568319
1206,0.3080688812335332
1207,0.30778467913468677
1208,0.3088130813837051
1209,0.30825776398181914
1210,0.30900398989518485
1211,0.3075711878140767
1212,0.30805468837420147
1213,0.3096028830607732
1214,0.3067515160640081
1215,0.30833483894666036
1216,0.30935929318269095
1217,0.3090773993730545
1218,0.307749960621198
1219,0.30886154969533286
1220,0.3079399953285853
1221,0.3090517791112264
1222,0.3107209620873133
1223,0.30814364035924274
1224,0.3094063671429952
1225,0.3076855379343033
1226,0.30814780433972677
1227,0.30707616488138834
1228,0.30917523324489593
1229,0.3082353901863098
1230,0.3076850559314092
1231,0.30831008275349936
1232,0.3084802836179733
1233,0.30878420849641164
1234,0.3089037017027537
1235,0.30704940954844157
1236,0.30937694271405536
1237,0.3104876736799876
1238,0.30810908873875936
1239,0.308625416358312
1240,0.30994425733884173
1241,0.30806371867656707
1242,0.30773644944032036
1243,0.30798161307970684
1244,0.3093855134646098
1245,0.30907052715619404
1246,0.3077923818429311
1247,0.3088471202055613
1248,0.3068226953347524
1249,0.30809976438681286
1250,0.3069091435273488
1251,0.3089299100637436
1252,0.30768001000086465
1253,0.3079471300045649
1254,0.3078089423974355
1255,0.3086208564043045
1256,0.3074497171243032
1257,0.308216438293457
1258,0.30940052251021066
1259,0.30755538066228233
1260,0.3083933105071386
1261,0.308247811794281
1262,0.3083217493693034
1263,0.3075298655033112
1264,0.3080963973204295
1265,0.30682409505049385
1266,0.30624588827292126
1267,0.3080433597167333
1268,0.30842875798543296
1269,0.309031379421552
1270,0.30645858188470204
1271,0.3082106167078018
1272,0.30787948409716287
1273,0.3093948006629944
1274,0.3079893813530604
1275,0.30825250466664633
1276,0.30848312735557554
1277,0.3088168478012085
1278,0.30681138356526694
1279,0.30736892282962797
1280,0.3084920100371043
1281,0.3078856650988261
1282,0.30837219337622324
1283,0.3097410074869792
1284,0.3091600414117177
1285,0.3102906473477681
1286,0.3074330683549245
1287,0.3086310821771622
1288,0.3073383587598801
1289,0.3074937897920609
1290,0.30752739707628884
1291,0.3092397956053416
